Batch Size, 1
Num Batches, 2552
kwin1_out,kwin2_out,kwinl_out,activations,sp_rows,sp_cols,mul_min,mul_max,mul_avg,mul_med,mul_std
303,,,,,,,,,,
343,,,,,,,,,,
390,,,,,,,,,,
388,,,,,,,,,,
424,,,,,,,,,,
368,,,,,,,,,,
269,,,,,,,,,,
164,,,,,,,,,,
90,,,,,,,,,,
57,,,,,,,,,,
25,,,,,,,,,,
19,,,,,,,,,,
154,,,,,,,,,,
227,,,,,,,,,,
279,,,,,,,,,,
313,,,,,,,,,,
340,,,,,,,,,,
360,,,,,,,,,,
357,,,,,,,,,,
316,,,,,,,,,,
253,,,,,,,,,,
171,,,,,,,,,,
86,,,,,,,,,,
42,,,,,,,,,,
21,,,,,,,,,,
18,,,,,,,,,,
136,,,,,,,,,,
206,,,,,,,,,,
235,,,,,,,,,,
260,,,,,,,,,,
275,,,,,,,,,,
267,,,,,,,,,,
270,,,,,,,,,,
260,,,,,,,,,,
192,,,,,,,,,,
137,,,,,,,,,,
79,,,,,,,,,,
44,,,,,,,,,,
25,,,,,,,,,,
15,,,,,,,,,,
179,,,,,,,,,,
208,,,,,,,,,,
256,,,,,,,,,,
282,,,,,,,,,,
284,,,,,,,,,,
267,,,,,,,,,,
267,,,,,,,,,,
225,,,,,,,,,,
174,,,,,,,,,,
118,,,,,,,,,,
84,,,,,,,,,,
65,,,,,,,,,,
36,,,,,,,,,,
20,,,,,,,,,,
136,,,,,,,,,,
188,,,,,,,,,,
281,,,,,,,,,,
448,,,,,,,,,,
624,,,,,,,,,,
824,,,,,,,,,,
1033,,,,,,,,,,
1173,,,,,,,,,,
1266,,,,,,,,,,
1260,,,,,,,,,,
1147,,,,,,,,,,
938,,,,,,,,,,
756,,,,,,,,,,
567,,,,,,,,,,
144,,,,,,,,,,
190,,,,,,,,,,
256,,,,,,,,,,
375,,,,,,,,,,
509,,,,,,,,,,
693,,,,,,,,,,
871,,,,,,,,,,
1017,,,,,,,,,,
1091,,,,,,,,,,
1115,,,,,,,,,,
1024,,,,,,,,,,
823,,,,,,,,,,
658,,,,,,,,,,
482,,,,,,,,,,
121,,,,,,,,,,
149,,,,,,,,,,
213,,,,,,,,,,
295,,,,,,,,,,
388,,,,,,,,,,
513,,,,,,,,,,
604,,,,,,,,,,
743,,,,,,,,,,
829,,,,,,,,,,
818,,,,,,,,,,
759,,,,,,,,,,
651,,,,,,,,,,
534,,,,,,,,,,
372,,,,,,,,,,
61,,,,,,,,,,
75,,,,,,,,,,
111,,,,,,,,,,
169,,,,,,,,,,
245,,,,,,,,,,
327,,,,,,,,,,
377,,,,,,,,,,
461,,,,,,,,,,
504,,,,,,,,,,
499,,,,,,,,,,
513,,,,,,,,,,
409,,,,,,,,,,
312,,,,,,,,,,
219,,,,,,,,,,
55,,,,,,,,,,
61,,,,,,,,,,
103,,,,,,,,,,
163,,,,,,,,,,
213,,,,,,,,,,
273,,,,,,,,,,
304,,,,,,,,,,
380,,,,,,,,,,
436,,,,,,,,,,
462,,,,,,,,,,
393,,,,,,,,,,
354,,,,,,,,,,
249,,,,,,,,,,
176,,,,,,,,,,
64,,,,,,,,,,
73,,,,,,,,,,
91,,,,,,,,,,
164,,,,,,,,,,
237,,,,,,,,,,
291,,,,,,,,,,
380,,,,,,,,,,
456,,,,,,,,,,
516,,,,,,,,,,
532,,,,,,,,,,
489,,,,,,,,,,
396,,,,,,,,,,
312,,,,,,,,,,
197,,,,,,,,,,
63,,,,,,,,,,
79,,,,,,,,,,
108,,,,,,,,,,
192,,,,,,,,,,
288,,,,,,,,,,
384,,,,,,,,,,
465,,,,,,,,,,
526,,,,,,,,,,
544,,,,,,,,,,
551,,,,,,,,,,
527,,,,,,,,,,
439,,,,,,,,,,
331,,,,,,,,,,
204,,,,,,,,,,
50,,,,,,,,,,
74,,,,,,,,,,
82,,,,,,,,,,
183,,,,,,,,,,
288,,,,,,,,,,
388,,,,,,,,,,
429,,,,,,,,,,
456,,,,,,,,,,
493,,,,,,,,,,
473,,,,,,,,,,
467,,,,,,,,,,
379,,,,,,,,,,
266,,,,,,,,,,
153,,,,,,,,,,
30,,,,,,,,,,
42,,,,,,,,,,
89,,,,,,,,,,
159,,,,,,,,,,
245,,,,,,,,,,
313,,,,,,,,,,
418,,,,,,,,,,
490,,,,,,,,,,
515,,,,,,,,,,
519,,,,,,,,,,
461,,,,,,,,,,
371,,,,,,,,,,
246,,,,,,,,,,
149,,,,,,,,,,
45,,,,,,,,,,
59,,,,,,,,,,
87,,,,,,,,,,
146,,,,,,,,,,
213,,,,,,,,,,
263,,,,,,,,,,
315,,,,,,,,,,
353,,,,,,,,,,
397,,,,,,,,,,
382,,,,,,,,,,
373,,,,,,,,,,
314,,,,,,,,,,
229,,,,,,,,,,
147,,,,,,,,,,
46,,,,,,,,,,
42,,,,,,,,,,
67,,,,,,,,,,
118,,,,,,,,,,
178,,,,,,,,,,
223,,,,,,,,,,
268,,,,,,,,,,
288,,,,,,,,,,
305,,,,,,,,,,
317,,,,,,,,,,
302,,,,,,,,,,
248,,,,,,,,,,
170,,,,,,,,,,
123,,,,,,,,,,
43,,,,,,,,,,
44,,,,,,,,,,
57,,,,,,,,,,
100,,,,,,,,,,
143,,,,,,,,,,
207,,,,,,,,,,
258,,,,,,,,,,
251,,,,,,,,,,
286,,,,,,,,,,
263,,,,,,,,,,
263,,,,,,,,,,
203,,,,,,,,,,
150,,,,,,,,,,
98,,,,,,,,,,
35,,,,,,,,,,
43,,,,,,,,,,
70,,,,,,,,,,
82,,,,,,,,,,
108,,,,,,,,,,
114,,,,,,,,,,
112,,,,,,,,,,
129,,,,,,,,,,
153,,,,,,,,,,
154,,,,,,,,,,
151,,,,,,,,,,
120,,,,,,,,,,
93,,,,,,,,,,
65,,,,,,,,,,
52,,,,,,,,,,
54,,,,,,,,,,
101,,,,,,,,,,
119,,,,,,,,,,
157,,,,,,,,,,
177,,,,,,,,,,
204,,,,,,,,,,
226,,,,,,,,,,
220,,,,,,,,,,
184,,,,,,,,,,
166,,,,,,,,,,
129,,,,,,,,,,
73,,,,,,,,,,
55,,,,,,,,,,
20,,,,,,,,,,
19,,,,,,,,,,
24,,,,,,,,,,
20,,,,,,,,,,
14,,,,,,,,,,
20,,,,,,,,,,
9,,,,,,,,,,
5,,,,,,,,,,
10,,,,,,,,,,
6,,,,,,,,,,
13,,,,,,,,,,
5,,,,,,,,,,
18,,,,,,,,,,
23,,,,,,,,,,
17,,,,,,,,,,
10,,,,,,,,,,
10,,,,,,,,,,
11,,,,,,,,,,
10,,,,,,,,,,
7,,,,,,,,,,
7,,,,,,,,,,
4,,,,,,,,,,
8,,,,,,,,,,
5,,,,,,,,,,
13,,,,,,,,,,
9,,,,,,,,,,
17,,,,,,,,,,
30,,,,,,,,,,
23,,,,,,,,,,
28,,,,,,,,,,
27,,,,,,,,,,
20,,,,,,,,,,
11,,,,,,,,,,
13,,,,,,,,,,
9,,,,,,,,,,
6,,,,,,,,,,
8,,,,,,,,,,
4,,,,,,,,,,
11,,,,,,,,,,
9,,,,,,,,,,
20,,,,,,,,,,
26,,,,,,,,,,
27,,,,,,,,,,
13,,,,,,,,,,
18,,,,,,,,,,
21,,,,,,,,,,
14,,,,,,,,,,
16,,,,,,,,,,
15,,,,,,,,,,
9,,,,,,,,,,
10,,,,,,,,,,
5,,,,,,,,,,
12,,,,,,,,,,
10,,,,,,,,,,
18,,,,,,,,,,
34,,,,,,,,,,
26,,,,,,,,,,
36,,,,,,,,,,
28,,,,,,,,,,
24,,,,,,,,,,
18,,,,,,,,,,
16,,,,,,,,,,
11,,,,,,,,,,
13,,,,,,,,,,
11,,,,,,,,,,
4,,,,,,,,,,
8,,,,,,,,,,
9,,,,,,,,,,
18,,,,,,,,,,
36,,,,,,,,,,
56,,,,,,,,,,
32,,,,,,,,,,
32,,,,,,,,,,
42,,,,,,,,,,
27,,,,,,,,,,
23,,,,,,,,,,
13,,,,,,,,,,
11,,,,,,,,,,
14,,,,,,,,,,
9,,,,,,,,,,
12,,,,,,,,,,
15,,,,,,,,,,
19,,,,,,,,,,
39,,,,,,,,,,
73,,,,,,,,,,
56,,,,,,,,,,
61,,,,,,,,,,
51,,,,,,,,,,
30,,,,,,,,,,
30,,,,,,,,,,
25,,,,,,,,,,
14,,,,,,,,,,
19,,,,,,,,,,
12,,,,,,,,,,
13,,,,,,,,,,
20,,,,,,,,,,
25,,,,,,,,,,
44,,,,,,,,,,
56,,,,,,,,,,
44,,,,,,,,,,
50,,,,,,,,,,
41,,,,,,,,,,
34,,,,,,,,,,
24,,,,,,,,,,
19,,,,,,,,,,
17,,,,,,,,,,
15,,,,,,,,,,
12,,,,,,,,,,
20,,,,,,,,,,
20,,,,,,,,,,
21,,,,,,,,,,
55,,,,,,,,,,
82,,,,,,,,,,
78,,,,,,,,,,
68,,,,,,,,,,
61,,,,,,,,,,
45,,,,,,,,,,
45,,,,,,,,,,
26,,,,,,,,,,
18,,,,,,,,,,
19,,,,,,,,,,
14,,,,,,,,,,
20,,,,,,,,,,
15,,,,,,,,,,
26,,,,,,,,,,
51,,,,,,,,,,
80,,,,,,,,,,
70,,,,,,,,,,
66,,,,,,,,,,
60,,,,,,,,,,
48,,,,,,,,,,
39,,,,,,,,,,
32,,,,,,,,,,
28,,,,,,,,,,
26,,,,,,,,,,
24,,,,,,,,,,
32,,,,,,,,,,
39,,,,,,,,,,
35,,,,,,,,,,
66,,,,,,,,,,
99,,,,,,,,,,
86,,,,,,,,,,
92,,,,,,,,,,
77,,,,,,,,,,
61,,,,,,,,,,
58,,,,,,,,,,
48,,,,,,,,,,
38,,,,,,,,,,
40,,,,,,,,,,
31,,,,,,,,,,
30,,,,,,,,,,
34,,,,,,,,,,
52,,,,,,,,,,
75,,,,,,,,,,
124,,,,,,,,,,
115,,,,,,,,,,
134,,,,,,,,,,
113,,,,,,,,,,
90,,,,,,,,,,
61,,,,,,,,,,
70,,,,,,,,,,
54,,,,,,,,,,
43,,,,,,,,,,
36,,,,,,,,,,
50,,,,,,,,,,
59,,,,,,,,,,
59,,,,,,,,,,
87,,,,,,,,,,
160,,,,,,,,,,
152,,,,,,,,,,
165,,,,,,,,,,
135,,,,,,,,,,
103,,,,,,,,,,
102,,,,,,,,,,
93,,,,,,,,,,
77,,,,,,,,,,
65,,,,,,,,,,
67,,,,,,,,,,
76,,,,,,,,,,
83,,,,,,,,,,
94,,,,,,,,,,
108,,,,,,,,,,
189,,,,,,,,,,
208,,,,,,,,,,
201,,,,,,,,,,
180,,,,,,,,,,
170,,,,,,,,,,
137,,,,,,,,,,
129,,,,,,,,,,
96,,,,,,,,,,
93,,,,,,,,,,
88,,,,,,,,,,
92,,,,,,,,,,
96,,,,,,,,,,
112,,,,,,,,,,
147,,,,,,,,,,
109,,,,,,,,,,
216,,,,,,,,,,
412,,,,,,,,,,
625,,,,,,,,,,
859,,,,,,,,,,
1054,,,,,,,,,,
1237,,,,,,,,,,
1356,,,,,,,,,,
1305,,,,,,,,,,
1159,,,,,,,,,,
915,,,,,,,,,,
664,,,,,,,,,,
395,,,,,,,,,,
181,,,,,,,,,,
75,,,,,,,,,,
160,,,,,,,,,,
321,,,,,,,,,,
500,,,,,,,,,,
683,,,,,,,,,,
853,,,,,,,,,,
990,,,,,,,,,,
1081,,,,,,,,,,
1070,,,,,,,,,,
937,,,,,,,,,,
706,,,,,,,,,,
457,,,,,,,,,,
229,,,,,,,,,,
99,,,,,,,,,,
47,,,,,,,,,,
94,,,,,,,,,,
208,,,,,,,,,,
328,,,,,,,,,,
420,,,,,,,,,,
495,,,,,,,,,,
592,,,,,,,,,,
634,,,,,,,,,,
626,,,,,,,,,,
544,,,,,,,,,,
400,,,,,,,,,,
246,,,,,,,,,,
103,,,,,,,,,,
39,,,,,,,,,,
22,,,,,,,,,,
54,,,,,,,,,,
127,,,,,,,,,,
175,,,,,,,,,,
211,,,,,,,,,,
273,,,,,,,,,,
321,,,,,,,,,,
346,,,,,,,,,,
373,,,,,,,,,,
321,,,,,,,,,,
222,,,,,,,,,,
128,,,,,,,,,,
49,,,,,,,,,,
21,,,,,,,,,,
12,,,,,,,,,,
42,,,,,,,,,,
78,,,,,,,,,,
123,,,,,,,,,,
133,,,,,,,,,,
176,,,,,,,,,,
206,,,,,,,,,,
244,,,,,,,,,,
240,,,,,,,,,,
209,,,,,,,,,,
145,,,,,,,,,,
78,,,,,,,,,,
39,,,,,,,,,,
14,,,,,,,,,,
17,,,,,,,,,,
28,,,,,,,,,,
55,,,,,,,,,,
88,,,,,,,,,,
123,,,,,,,,,,
148,,,,,,,,,,
173,,,,,,,,,,
203,,,,,,,,,,
206,,,,,,,,,,
185,,,,,,,,,,
121,,,,,,,,,,
60,,,,,,,,,,
30,,,,,,,,,,
15,,,,,,,,,,
11,,,,,,,,,,
28,,,,,,,,,,
48,,,,,,,,,,
74,,,,,,,,,,
93,,,,,,,,,,
114,,,,,,,,,,
137,,,,,,,,,,
152,,,,,,,,,,
169,,,,,,,,,,
146,,,,,,,,,,
108,,,,,,,,,,
63,,,,,,,,,,
29,,,,,,,,,,
10,,,,,,,,,,
13,,,,,,,,,,
25,,,,,,,,,,
49,,,,,,,,,,
65,,,,,,,,,,
65,,,,,,,,,,
53,,,,,,,,,,
61,,,,,,,,,,
82,,,,,,,,,,
84,,,,,,,,,,
76,,,,,,,,,,
59,,,,,,,,,,
33,,,,,,,,,,
13,,,,,,,,,,
6,,,,,,,,,,
17,,,,,,,,,,
24,,,,,,,,,,
39,,,,,,,,,,
47,,,,,,,,,,
59,,,,,,,,,,
58,,,,,,,,,,
55,,,,,,,,,,
67,,,,,,,,,,
79,,,,,,,,,,
65,,,,,,,,,,
50,,,,,,,,,,
30,,,,,,,,,,
20,,,,,,,,,,
4,,,,,,,,,,
15,,,,,,,,,,
20,,,,,,,,,,
28,,,,,,,,,,
32,,,,,,,,,,
39,,,,,,,,,,
33,,,,,,,,,,
39,,,,,,,,,,
46,,,,,,,,,,
49,,,,,,,,,,
43,,,,,,,,,,
32,,,,,,,,,,
19,,,,,,,,,,
12,,,,,,,,,,
6,,,,,,,,,,
8,,,,,,,,,,
14,,,,,,,,,,
17,,,,,,,,,,
22,,,,,,,,,,
16,,,,,,,,,,
20,,,,,,,,,,
19,,,,,,,,,,
23,,,,,,,,,,
23,,,,,,,,,,
18,,,,,,,,,,
12,,,,,,,,,,
4,,,,,,,,,,
6,,,,,,,,,,
3,,,,,,,,,,
7,,,,,,,,,,
9,,,,,,,,,,
6,,,,,,,,,,
6,,,,,,,,,,
3,,,,,,,,,,
9,,,,,,,,,,
15,,,,,,,,,,
14,,,,,,,,,,
17,,,,,,,,,,
15,,,,,,,,,,
8,,,,,,,,,,
8,,,,,,,,,,
7,,,,,,,,,,
2,,,,,,,,,,
11,,,,,,,,,,
14,,,,,,,,,,
10,,,,,,,,,,
6,,,,,,,,,,
6,,,,,,,,,,
16,,,,,,,,,,
14,,,,,,,,,,
12,,,,,,,,,,
12,,,,,,,,,,
8,,,,,,,,,,
11,,,,,,,,,,
11,,,,,,,,,,
5,,,,,,,,,,
1,,,,,,,,,,
10,,,,,,,,,,
14,,,,,,,,,,
8,,,,,,,,,,
4,,,,,,,,,,
4,,,,,,,,,,
6,,,,,,,,,,
8,,,,,,,,,,
7,,,,,,,,,,
8,,,,,,,,,,
5,,,,,,,,,,
7,,,,,,,,,,
5,,,,,,,,,,
4,,,,,,,,,,
1,,,,,,,,,,
267,,,,,,,,,,
408,,,,,,,,,,
571,,,,,,,,,,
728,,,,,,,,,,
865,,,,,,,,,,
991,,,,,,,,,,
1080,,,,,,,,,,
1100,,,,,,,,,,
935,,,,,,,,,,
748,,,,,,,,,,
546,,,,,,,,,,
340,,,,,,,,,,
196,,,,,,,,,,
105,,,,,,,,,,
215,,,,,,,,,,
340,,,,,,,,,,
495,,,,,,,,,,
602,,,,,,,,,,
665,,,,,,,,,,
749,,,,,,,,,,
792,,,,,,,,,,
772,,,,,,,,,,
645,,,,,,,,,,
472,,,,,,,,,,
293,,,,,,,,,,
195,,,,,,,,,,
110,,,,,,,,,,
63,,,,,,,,,,
167,,,,,,,,,,
311,,,,,,,,,,
403,,,,,,,,,,
485,,,,,,,,,,
551,,,,,,,,,,
568,,,,,,,,,,
628,,,,,,,,,,
563,,,,,,,,,,
419,,,,,,,,,,
281,,,,,,,,,,
156,,,,,,,,,,
86,,,,,,,,,,
39,,,,,,,,,,
35,,,,,,,,,,
140,,,,,,,,,,
261,,,,,,,,,,
339,,,,,,,,,,
363,,,,,,,,,,
414,,,,,,,,,,
451,,,,,,,,,,
501,,,,,,,,,,
457,,,,,,,,,,
343,,,,,,,,,,
235,,,,,,,,,,
106,,,,,,,,,,
61,,,,,,,,,,
29,,,,,,,,,,
24,,,,,,,,,,
139,,,,,,,,,,
251,,,,,,,,,,
349,,,,,,,,,,
395,,,,,,,,,,
439,,,,,,,,,,
476,,,,,,,,,,
552,,,,,,,,,,
500,,,,,,,,,,
425,,,,,,,,,,
292,,,,,,,,,,
169,,,,,,,,,,
104,,,,,,,,,,
53,,,,,,,,,,
43,,,,,,,,,,
169,,,,,,,,,,
291,,,,,,,,,,
394,,,,,,,,,,
478,,,,,,,,,,
531,,,,,,,,,,
575,,,,,,,,,,
628,,,,,,,,,,
605,,,,,,,,,,
515,,,,,,,,,,
379,,,,,,,,,,
223,,,,,,,,,,
143,,,,,,,,,,
80,,,,,,,,,,
63,,,,,,,,,,
185,,,,,,,,,,
312,,,,,,,,,,
438,,,,,,,,,,
539,,,,,,,,,,
599,,,,,,,,,,
682,,,,,,,,,,
709,,,,,,,,,,
610,,,,,,,,,,
557,,,,,,,,,,
396,,,,,,,,,,
242,,,,,,,,,,
136,,,,,,,,,,
81,,,,,,,,,,
63,,,,,,,,,,
169,,,,,,,,,,
291,,,,,,,,,,
395,,,,,,,,,,
458,,,,,,,,,,
504,,,,,,,,,,
564,,,,,,,,,,
584,,,,,,,,,,
541,,,,,,,,,,
464,,,,,,,,,,
323,,,,,,,,,,
185,,,,,,,,,,
109,,,,,,,,,,
65,,,,,,,,,,
47,,,,,,,,,,
170,,,,,,,,,,
286,,,,,,,,,,
398,,,,,,,,,,
439,,,,,,,,,,
479,,,,,,,,,,
522,,,,,,,,,,
599,,,,,,,,,,
544,,,,,,,,,,
409,,,,,,,,,,
280,,,,,,,,,,
181,,,,,,,,,,
118,,,,,,,,,,
60,,,,,,,,,,
43,,,,,,,,,,
148,,,,,,,,,,
257,,,,,,,,,,
335,,,,,,,,,,
366,,,,,,,,,,
384,,,,,,,,,,
402,,,,,,,,,,
437,,,,,,,,,,
411,,,,,,,,,,
331,,,,,,,,,,
214,,,,,,,,,,
132,,,,,,,,,,
80,,,,,,,,,,
41,,,,,,,,,,
28,,,,,,,,,,
168,,,,,,,,,,
268,,,,,,,,,,
334,,,,,,,,,,
342,,,,,,,,,,
405,,,,,,,,,,
407,,,,,,,,,,
394,,,,,,,,,,
358,,,,,,,,,,
266,,,,,,,,,,
192,,,,,,,,,,
118,,,,,,,,,,
81,,,,,,,,,,
57,,,,,,,,,,
40,,,,,,,,,,
183,,,,,,,,,,
254,,,,,,,,,,
319,,,,,,,,,,
355,,,,,,,,,,
386,,,,,,,,,,
369,,,,,,,,,,
380,,,,,,,,,,
326,,,,,,,,,,
223,,,,,,,,,,
160,,,,,,,,,,
103,,,,,,,,,,
88,,,,,,,,,,
59,,,,,,,,,,
45,,,,,,,,,,
188,,,,,,,,,,
229,,,,,,,,,,
270,,,,,,,,,,
300,,,,,,,,,,
337,,,,,,,,,,
317,,,,,,,,,,
317,,,,,,,,,,
263,,,,,,,,,,
189,,,,,,,,,,
155,,,,,,,,,,
115,,,,,,,,,,
90,,,,,,,,,,
61,,,,,,,,,,
34,,,,,,,,,,
154,,,,,,,,,,
166,,,,,,,,,,
208,,,,,,,,,,
240,,,,,,,,,,
266,,,,,,,,,,
239,,,,,,,,,,
245,,,,,,,,,,
204,,,,,,,,,,
135,,,,,,,,,,
107,,,,,,,,,,
82,,,,,,,,,,
71,,,,,,,,,,
51,,,,,,,,,,
31,,,,,,,,,,
371,,,,,,,,,,
538,,,,,,,,,,
692,,,,,,,,,,
825,,,,,,,,,,
944,,,,,,,,,,
1046,,,,,,,,,,
1073,,,,,,,,,,
1010,,,,,,,,,,
834,,,,,,,,,,
645,,,,,,,,,,
429,,,,,,,,,,
259,,,,,,,,,,
157,,,,,,,,,,
99,,,,,,,,,,
243,,,,,,,,,,
367,,,,,,,,,,
487,,,,,,,,,,
563,,,,,,,,,,
614,,,,,,,,,,
650,,,,,,,,,,
672,,,,,,,,,,
620,,,,,,,,,,
442,,,,,,,,,,
304,,,,,,,,,,
176,,,,,,,,,,
100,,,,,,,,,,
57,,,,,,,,,,
41,,,,,,,,,,
203,,,,,,,,,,
309,,,,,,,,,,
385,,,,,,,,,,
440,,,,,,,,,,
488,,,,,,,,,,
503,,,,,,,,,,
516,,,,,,,,,,
452,,,,,,,,,,
301,,,,,,,,,,
181,,,,,,,,,,
90,,,,,,,,,,
46,,,,,,,,,,
32,,,,,,,,,,
39,,,,,,,,,,
164,,,,,,,,,,
275,,,,,,,,,,
339,,,,,,,,,,
363,,,,,,,,,,
383,,,,,,,,,,
411,,,,,,,,,,
422,,,,,,,,,,
375,,,,,,,,,,
268,,,,,,,,,,
159,,,,,,,,,,
77,,,,,,,,,,
35,,,,,,,,,,
30,,,,,,,,,,
29,,,,,,,,,,
185,,,,,,,,,,
304,,,,,,,,,,
375,,,,,,,,,,
394,,,,,,,,,,
430,,,,,,,,,,
488,,,,,,,,,,
509,,,,,,,,,,
442,,,,,,,,,,
336,,,,,,,,,,
226,,,,,,,,,,
134,,,,,,,,,,
66,,,,,,,,,,
47,,,,,,,,,,
37,,,,,,,,,,
232,,,,,,,,,,
375,,,,,,,,,,
481,,,,,,,,,,
547,,,,,,,,,,
609,,,,,,,,,,
654,,,,,,,,,,
664,,,,,,,,,,
585,,,,,,,,,,
468,,,,,,,,,,
331,,,,,,,,,,
195,,,,,,,,,,
110,,,,,,,,,,
79,,,,,,,,,,
67,,,,,,,,,,
278,,,,,,,,,,
400,,,,,,,,,,
545,,,,,,,,,,
613,,,,,,,,,,
676,,,,,,,,,,
739,,,,,,,,,,
722,,,,,,,,,,
635,,,,,,,,,,
516,,,,,,,,,,
367,,,,,,,,,,
201,,,,,,,,,,
129,,,,,,,,,,
103,,,,,,,,,,
79,,,,,,,,,,
241,,,,,,,,,,
358,,,,,,,,,,
480,,,,,,,,,,
527,,,,,,,,,,
560,,,,,,,,,,
614,,,,,,,,,,
613,,,,,,,,,,
537,,,,,,,,,,
406,,,,,,,,,,
286,,,,,,,,,,
166,,,,,,,,,,
99,,,,,,,,,,
76,,,,,,,,,,
57,,,,,,,,,,
236,,,,,,,,,,
366,,,,,,,,,,
460,,,,,,,,,,
498,,,,,,,,,,
532,,,,,,,,,,
606,,,,,,,,,,
621,,,,,,,,,,
529,,,,,,,,,,
395,,,,,,,,,,
266,,,,,,,,,,
158,,,,,,,,,,
94,,,,,,,,,,
60,,,,,,,,,,
36,,,,,,,,,,
229,,,,,,,,,,
327,,,,,,,,,,
405,,,,,,,,,,
420,,,,,,,,,,
449,,,,,,,,,,
461,,,,,,,,,,
441,,,,,,,,,,
394,,,,,,,,,,
302,,,,,,,,,,
198,,,,,,,,,,
104,,,,,,,,,,
65,,,,,,,,,,
36,,,,,,,,,,
33,,,,,,,,,,
250,,,,,,,,,,
322,,,,,,,,,,
379,,,,,,,,,,
448,,,,,,,,,,
462,,,,,,,,,,
438,,,,,,,,,,
408,,,,,,,,,,
340,,,,,,,,,,
253,,,,,,,,,,
178,,,,,,,,,,
123,,,,,,,,,,
86,,,,,,,,,,
62,,,,,,,,,,
48,,,,,,,,,,
236,,,,,,,,,,
327,,,,,,,,,,
386,,,,,,,,,,
436,,,,,,,,,,
447,,,,,,,,,,
411,,,,,,,,,,
388,,,,,,,,,,
306,,,,,,,,,,
228,,,,,,,,,,
152,,,,,,,,,,
106,,,,,,,,,,
91,,,,,,,,,,
73,,,,,,,,,,
45,,,,,,,,,,
230,,,,,,,,,,
283,,,,,,,,,,
329,,,,,,,,,,
376,,,,,,,,,,
392,,,,,,,,,,
339,,,,,,,,,,
350,,,,,,,,,,
265,,,,,,,,,,
184,,,,,,,,,,
135,,,,,,,,,,
110,,,,,,,,,,
90,,,,,,,,,,
60,,,,,,,,,,
34,,,,,,,,,,
177,,,,,,,,,,
197,,,,,,,,,,
240,,,,,,,,,,
278,,,,,,,,,,
290,,,,,,,,,,
265,,,,,,,,,,
233,,,,,,,,,,
189,,,,,,,,,,
146,,,,,,,,,,
101,,,,,,,,,,
83,,,,,,,,,,
61,,,,,,,,,,
50,,,,,,,,,,
23,,,,,,,,,,
484,,,,,,,,,,
507,,,,,,,,,,
527,,,,,,,,,,
615,,,,,,,,,,
719,,,,,,,,,,
767,,,,,,,,,,
855,,,,,,,,,,
896,,,,,,,,,,
998,,,,,,,,,,
1040,,,,,,,,,,
1044,,,,,,,,,,
996,,,,,,,,,,
949,,,,,,,,,,
878,,,,,,,,,,
232,,,,,,,,,,
269,,,,,,,,,,
374,,,,,,,,,,
524,,,,,,,,,,
726,,,,,,,,,,
912,,,,,,,,,,
1052,,,,,,,,,,
1188,,,,,,,,,,
1231,,,,,,,,,,
1224,,,,,,,,,,
1086,,,,,,,,,,
946,,,,,,,,,,
783,,,,,,,,,,
602,,,,,,,,,,
163,,,,,,,,,,
207,,,,,,,,,,
319,,,,,,,,,,
496,,,,,,,,,,
696,,,,,,,,,,
942,,,,,,,,,,
1103,,,,,,,,,,
1231,,,,,,,,,,
1286,,,,,,,,,,
1201,,,,,,,,,,
1044,,,,,,,,,,
850,,,,,,,,,,
585,,,,,,,,,,
363,,,,,,,,,,
119,,,,,,,,,,
149,,,,,,,,,,
205,,,,,,,,,,
332,,,,,,,,,,
453,,,,,,,,,,
617,,,,,,,,,,
694,,,,,,,,,,
766,,,,,,,,,,
840,,,,,,,,,,
800,,,,,,,,,,
694,,,,,,,,,,
550,,,,,,,,,,
375,,,,,,,,,,
216,,,,,,,,,,
47,,,,,,,,,,
64,,,,,,,,,,
103,,,,,,,,,,
161,,,,,,,,,,
230,,,,,,,,,,
290,,,,,,,,,,
342,,,,,,,,,,
407,,,,,,,,,,
463,,,,,,,,,,
439,,,,,,,,,,
377,,,,,,,,,,
288,,,,,,,,,,
210,,,,,,,,,,
121,,,,,,,,,,
44,,,,,,,,,,
32,,,,,,,,,,
77,,,,,,,,,,
110,,,,,,,,,,
142,,,,,,,,,,
213,,,,,,,,,,
243,,,,,,,,,,
299,,,,,,,,,,
340,,,,,,,,,,
303,,,,,,,,,,
247,,,,,,,,,,
227,,,,,,,,,,
173,,,,,,,,,,
110,,,,,,,,,,
43,,,,,,,,,,
46,,,,,,,,,,
97,,,,,,,,,,
130,,,,,,,,,,
172,,,,,,,,,,
222,,,,,,,,,,
290,,,,,,,,,,
341,,,,,,,,,,
372,,,,,,,,,,
350,,,,,,,,,,
293,,,,,,,,,,
256,,,,,,,,,,
172,,,,,,,,,,
104,,,,,,,,,,
41,,,,,,,,,,
52,,,,,,,,,,
97,,,,,,,,,,
165,,,,,,,,,,
231,,,,,,,,,,
293,,,,,,,,,,
341,,,,,,,,,,
377,,,,,,,,,,
461,,,,,,,,,,
456,,,,,,,,,,
377,,,,,,,,,,
283,,,,,,,,,,
195,,,,,,,,,,
128,,,,,,,,,,
41,,,,,,,,,,
49,,,,,,,,,,
87,,,,,,,,,,
143,,,,,,,,,,
215,,,,,,,,,,
245,,,,,,,,,,
270,,,,,,,,,,
322,,,,,,,,,,
371,,,,,,,,,,
364,,,,,,,,,,
298,,,,,,,,,,
